,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1514508196060307458,1514508196060307458,1649921866000.0,2022-04-14 13:07:46,+0530,,Schadevergoeding zwarte medewerker Tesla 122 miljoen dollar lager  https://t.co/nwMDt3JhSI #Fremont #OwenDiaz #racisme #SanFrancisco #schadevergoeding #Tesla  https://t.co/ZIRqvNQktt,nl,"['fremont', 'owendiaz', 'racisme', 'sanfrancisco', 'schadevergoeding', 'tesla']",[],1322479558231314433,1322479558231314433,AutoInf89870323,Auto-Info,4,13,https://twitter.com/AutoInf89870323/status/1514508196060307458,['https://www.auto-info.nl/site/12354/schadevergoeding-zwarte-medewerker-tesla-122-miljoen-dollar-lager/'],['https://pbs.twimg.com/media/FQSdLJsXMAUJ-Ek.jpg'],1,https://pbs.twimg.com/media/FQSdLJsXMAUJ-Ek.jpg,False,0,0,1,,#tesla,,,,,,,[],,,,
1,1514508066397749253,1514508066397749253,1649921835000.0,2022-04-14 13:07:15,+0530,,【カミシホロホテルの無料送迎サービス🚗✨】  現在、帯広駅⇄ホテル の送迎をテスラモデルSとアルファードの2台で行っております！  2台とも走行中はとても静かで、快適に上士幌まで移動することができます❣️  ぜひご宿泊予約の際にご相談くださいませ☺️✨  #上士幌 #tesla #無料送迎 #電気自動車  https://t.co/AdXmdPVGoj,ja,"['上士幌', 'tesla', '無料送迎', '電気自動車']",[],1512063758742749189,1512063758742749189,kamishihoro_htl,カミシホロホテル,4,13,https://twitter.com/kamishihoro_htl/status/1514508066397749253,[],['https://pbs.twimg.com/media/FQSdDqFaUAEaW5L.jpg'],1,https://pbs.twimg.com/media/FQSdDqFaUAEaW5L.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
2,1514507945723060224,1514507945723060224,1649921807000.0,2022-04-14 13:06:47,+0530,,NEW Dynamic Discs Lucid AIR Captain 163g Orange Green Foil Driver Golf Disc -  https://t.co/Q0wPRUIdpV  #Tesla #ElonMusk #TeslaModel3 #TeslaModelX #TeslaPlaid  https://t.co/yGbrrUQihc,en,"['tesla', 'elonmusk', 'teslamodel3', 'teslamodelx', 'teslaplaid']",[],408126877,408126877,theincomeblog,Cool Stuff Blog,4,13,https://twitter.com/theincomeblog/status/1514507945723060224,"['https://batterypowered.net/new-dynamic-discs-lucid-air-captain-163g-orange-green-foil-driver-golf-disc/?_unique_id=6257cf0eba25a', 'https://tinyurl.com/y4d2s9bb']",[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
3,1514507857521254403,1514507857521254403,1649921786000.0,2022-04-14 13:06:26,+0530,,"Marvelous! skatebambi 🇸🇪 just spotted a 2021 Tesla Model Y 🇨🇳 Dual Motor in Kronoberg, Sweden 🇸🇪 before anyone else did! #TeslaRadar #Tesla #Sweden #ModelY",en,"['teslaradar', 'tesla', 'sweden', 'modely']",[],1218950200963760129,1218950200963760129,TeslaradarB,TeslaRadar Bot,4,13,https://twitter.com/TeslaradarB/status/1514507857521254403,[],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
4,1514507370709360640,1514507370709360640,1649921670000.0,2022-04-14 13:04:30,+0530,,"😱Laisser la #voitureautonome conduire seule c’est anxiogène.  👉Confier la route à un robot humanoïde qui conduit la voiture à ma place, c’est ok !? Qu’est-ce que #Tesla nous réserve…   https://t.co/g6CkURy0ns",fr,"['voitureautonome', 'tesla']",[],333693400,333693400,RomainStutzmann,Romain STUTZMANN,4,13,https://twitter.com/RomainStutzmann/status/1514507370709360640,['https://www.frandroid.com/marques/tesla/1295685_optimus-le-robot-humanoide-de-tesla-nest-plus-du-tout-une-blague'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
5,1514506777131429893,1514506777131429893,1649921528000.0,2022-04-14 13:02:08,+0530,,Tesla’nın en büyük fabrikası Giga Texas açıldı  https://t.co/h9e2fQ3HdX #Tesla #GigaTexas #ElonMusk @Tesla @elonmusk,tr,"['tesla', 'gigatexas', 'elonmusk']",[],845695778127593472,845695778127593472,Theanatoliapost,The Anatolia Post,4,13,https://twitter.com/Theanatoliapost/status/1514506777131429893,['https://theanatoliapost.com/teslanin-en-buyuk-fabrikasi-giga-texas-acildi/'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
6,1514506701528965120,1514506696801984512,1649921510000.0,2022-04-14 13:01:50,+0530,,✅Private IGO TGE  ➡️ @Metalaunch_io team will airdrop $MF tokens the users after 7 days according to @MetaFighter_NFT vesting schedule   📖Claim &amp;Vesting schedule details :  https://t.co/tdJPiSI8KS  🤯 Behold yourself for their upcoming contest and get a chance to win a #Tesla,en,['tesla'],['mf'],1435511536055828482,1435511536055828482,Metalaunch_io,MetaLaunch | $ASVA,4,13,https://twitter.com/Metalaunch_io/status/1514506701528965120,['https://medium.com/@metafighter/vesting-and-claiming-mf-tokens-from-igo-on-metafighter-launch-e28823db6851'],[],0,,False,1,0,1,,#tesla,,,,,,,[],,,,
7,1514506643505098757,1514506643505098757,1649921496000.0,2022-04-14 13:01:36,+0530,,Elektroauto-Riese Tesla ($TSLA) steigt ins Lithium-Geschäft ein. Sensationelle Übernahme nahe Tesla ($TSLA)  https://t.co/Wrvh95L52b  #Elektroauto-Riese #Tesla #($TSLA)  https://t.co/D3ngxvMiHn,de,"['elektroauto', 'tesla']",[],47642356,47642356,presseticker,PR Gateway,4,13,https://twitter.com/presseticker/status/1514506643505098757,['http://pr-gateway.de/s/416850'],['https://pbs.twimg.com/media/FQSbxE2WUAQC5qZ.jpg'],1,https://pbs.twimg.com/media/FQSbxE2WUAQC5qZ.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
8,1514506180667748352,1514506180667748352,1649921386000.0,2022-04-14 12:59:46,+0530,,"The world needs more #Tesla cars, the space needs more #Starship Rockets, Earth needs more #GalaxyHeroes like @ElonMusk",en,"['tesla', 'starship', 'galaxyheroes']",[],1503432855980060672,1503432855980060672,LatrenaMaire,Latrena Maire,4,12,https://twitter.com/LatrenaMaire/status/1514506180667748352,[],[],0,,False,1,2,0,,#tesla,,,,,,,[],,,,
9,1514505920256122880,1514505920256122880,1649921324000.0,2022-04-14 12:58:44,+0530,,Good Morning! Please #subscribe to my #YouTube channel &amp; hit the notification bell 🔔 for the 00:00 release of my single #TESLA?? THANK YOU! 🙏🏽🖤    https://t.co/kEldDWLUrv,en,"['subscribe', 'youtube', 'tesla']",[],535671327,535671327,JuniorPandeka,LAST BORN SON,4,12,https://twitter.com/JuniorPandeka/status/1514505920256122880,['https://youtube.com/channel/UCdlF2-EH8_7Bgcv4BM-n-_Q'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
10,1514505885770465280,1514505885770465280,1649921315000.0,2022-04-14 12:58:35,+0530,,#cryptocurrency #BTC #Ethereum #USDT #eth #Bitcoin #nft #Metaverse #NFTCommunity #tesla #ElonMusk,und,"['cryptocurrency', 'btc', 'ethereum', 'usdt', 'eth', 'bitcoin', 'nft', 'metaverse', 'nftcommunity', 'tesla', 'elonmusk']",[],714826149604564992,714826149604564992,Maajjyyforever,Abdul Majid,4,12,https://twitter.com/Maajjyyforever/status/1514505885770465280,[],[],0,,False,5,1,1,https://twitter.com/ReSource_Fi/status/1514503814186897409,#tesla,,,,,,,[],,,,
11,1514504732131434503,1514504732131434503,1649921040000.0,2022-04-14 12:54:00,+0530,,Tesla and EV communities drive big lift in WA electric car sales - The Driven  https://t.co/AMic0ojxL2 #Tesla #ElonMusk,en,"['tesla', 'elonmusk']",[],1308418953597931525,1308418953597931525,TeslaNewsDaily,Tesla News Daily,4,12,https://twitter.com/TeslaNewsDaily/status/1514504732131434503,['https://bit.ly/3roSlPg'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
12,1514504676032532480,1514504676032532480,1649921027000.0,2022-04-14 12:53:47,+0530,, https://t.co/6Mfbxwf8x8: #Tesla Model 3: Basisversion plötzlich um 7.000 Euro teurer @Tesla  https://t.co/FEPG1iMyM3  https://t.co/C2D0OGyNdn,de,['tesla'],[],787309598155870208,787309598155870208,MG__Racing,MG,4,12,https://twitter.com/MG__Racing/status/1514504676032532480,"['https://twitter.com/MST_AlleNews/status/1514168042418225155:MST_AlleNews', 'https://bit.ly/3KEJz7s']",['https://pbs.twimg.com/media/FQNnz4DWYAIdOed.jpg'],1,https://pbs.twimg.com/media/FQNnz4DWYAIdOed.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
13,1514504657019756544,1514504657019756544,1649921023000.0,2022-04-14 12:53:43,+0530,,ORDERED !!! 🤩 #Tesla  https://t.co/hQv9C4O64O,en,['tesla'],[],3359503481,3359503481,WhaleChart,Whale 🐳 100k+,4,12,https://twitter.com/WhaleChart/status/1514504657019756544,[],['https://pbs.twimg.com/media/FQSZ9TRX0AAdUcl.jpg'],1,https://pbs.twimg.com/media/FQSZ9TRX0AAdUcl.jpg,False,11,4,1,,#tesla,,,,,,,[],,,,
14,1514504387560890369,1514504387560890369,1649920958000.0,2022-04-14 12:52:38,+0530,,Oh look 👀 more competition for EVs that Tesla fanbois claim didn’t exist How do you  live in such a bubble? $tsla $tslaq #tesla,en,['tesla'],"['tsla', 'tslaq']",23607427,23607427,Commuternyc,Commentator,4,12,https://twitter.com/Commuternyc/status/1514504387560890369,[],[],0,,False,0,0,0,https://twitter.com/thestreet/status/1514498742170406915,#tesla,,,,,,,[],,,,
15,1514503693999038465,1514503693999038465,1649920793000.0,2022-04-14 12:49:53,+0530,,"The world needs more #Tesla cars, the space needs more #Starship Rockets, Earth needs more #GalaxyHeroes like @ElonMusk; #GalaxyHeroes #GHC #GalaxyHeroesCoin  #GHCArmy  .  https://t.co/AoYG9I9EVv",en,"['tesla', 'starship', 'galaxyheroes', 'galaxyheroes', 'ghc', 'galaxyheroescoin', 'ghcarmy']",[],1504420507541651456,1504420507541651456,Vala25742,Vala Oakes,4,12,https://twitter.com/Vala25742/status/1514503693999038465,[],['https://pbs.twimg.com/media/FQSZFTFVIAUNmAZ.jpg'],1,https://pbs.twimg.com/media/FQSZFTFVIAUNmAZ.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
16,1514503611832754179,1514503611832754179,1649920773000.0,2022-04-14 12:49:33,+0530,,Why would you do this when you can buy a Mercedes EV now with 1k mile range $tsla $tslaq #tesla,en,['tesla'],"['tsla', 'tslaq']",23607427,23607427,Commuternyc,Commentator,4,12,https://twitter.com/Commuternyc/status/1514503611832754179,[],[],0,,False,0,0,0,https://twitter.com/cleantechnica/status/1514498906125750272,#tesla,,,,,,,[],,,,
17,1514502645364543488,1514502645364543488,1649920543000.0,2022-04-14 12:45:43,+0530,,"Wow! ThomasHolsboer 1 nailed it by spotting a 2021 Tesla Model Y 🇨🇳 Dual Motor in South Holland, Netherlands 🇳🇱 as the first player! #TeslaRadar #Tesla #Netherlands #ModelY",en,"['teslaradar', 'tesla', 'netherlands', 'modely']",[],1218950200963760129,1218950200963760129,TeslaradarB,TeslaRadar Bot,4,12,https://twitter.com/TeslaradarB/status/1514502645364543488,[],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
18,1514502644315959298,1514502644315959298,1649920543000.0,2022-04-14 12:45:43,+0530,,"Et voila! ThomasHolsboer 1 nailed it by spotting a 2020 Tesla Model 3 🇨🇳 Standard in South Holland, Netherlands 🇳🇱 as the first player! #TeslaRadar #Tesla #Netherlands #Model3",en,"['teslaradar', 'tesla', 'netherlands', 'model3']",[],1218950200963760129,1218950200963760129,TeslaradarB,TeslaRadar Bot,4,12,https://twitter.com/TeslaradarB/status/1514502644315959298,[],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
19,1514502643313434627,1514502643313434627,1649920542000.0,2022-04-14 12:45:42,+0530,,"Shazaam! ThomasHolsboer 1 was first to spot a 2021 Tesla Model Y 🇨🇳 Dual Motor in South Holland, Netherlands! 🇳🇱 #TeslaRadar #Tesla #Netherlands #ModelY",en,"['teslaradar', 'tesla', 'netherlands', 'modely']",[],1218950200963760129,1218950200963760129,TeslaradarB,TeslaRadar Bot,4,12,https://twitter.com/TeslaradarB/status/1514502643313434627,[],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
20,1514502642260717570,1514502642260717570,1649920542000.0,2022-04-14 12:45:42,+0530,,"w00t! ThomasHolsboer 1 nailed it by spotting a 2019 Tesla Model 3 🇺🇸 Dual Motor in South Holland, Netherlands 🇳🇱 as the first player! #TeslaRadar #Tesla #Netherlands #Model3",en,"['teslaradar', 'tesla', 'netherlands', 'model3']",[],1218950200963760129,1218950200963760129,TeslaradarB,TeslaRadar Bot,4,12,https://twitter.com/TeslaradarB/status/1514502642260717570,[],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
21,1514501956420599810,1514303949121417217,1649920379000.0,2022-04-14 12:42:59,+0530,,@PPathole @elonmusk Wow #tesla,und,['tesla'],[],1468850944678924289,1468850944678924289,CryptoQmark,Crypto?,4,12,https://twitter.com/CryptoQmark/status/1514501956420599810,[],[],0,,False,0,1,0,,#tesla,,,,,,,"[{'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': '1291945442'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,
22,1514501753915559938,1514501753915559938,1649920330000.0,2022-04-14 12:42:10,+0530,,See the #Tesla Gigafactory through a new perspective. 🎥  TESLA #Engineering  https://t.co/qR3rBFSpYL - - See the #Tesla Gigafactory through a new perspective. 🎥  TESLA #Engineering  https://t.co/qR3rBFSpYL - - Open to any #technology #innovation #Aluminum #Extrusion #Expert …,en,"['tesla', 'engineering', 'tesla', 'engineering', 'technology', 'innovation', 'aluminum', 'extrusion', 'expert']",[],1113005772336697344,1113005772336697344,ldziewiecki,👉Łukasz Dziewięcki👌,4,12,https://twitter.com/ldziewiecki/status/1514501753915559938,['https://twitter.com/IntEngineering/status/1514164805300535303/video/1'],[],1,https://pbs.twimg.com/media/FQNkxYzXIAASh5w.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
23,1514501172308152321,1514501172308152321,1649920192000.0,2022-04-14 12:39:52,+0530,,Neues Video von mir online zum Thema #Tesla und #Batteriezellenproduktion sowie der #Gigapress.    https://t.co/queaJHaXR8  https://t.co/P2gaJIAK9Y,de,"['tesla', 'batteriezellenproduktion', 'gigapress']",[],2196076738,2196076738,Jan_christoph24,Jan Pörtner - digitaler Kreativkopf,4,12,https://twitter.com/Jan_christoph24/status/1514501172308152321,['https://youtu.be/lf7VU65Lmqs'],['https://pbs.twimg.com/media/FQSWvBPXMAQ67Ow.jpg'],1,https://pbs.twimg.com/media/FQSWvBPXMAQ67Ow.jpg,False,1,0,0,,#tesla,,,,,,,[],,,,
24,1514501004271800321,1514501004271800321,1649920152000.0,2022-04-14 12:39:12,+0530,,#Tesla,und,['tesla'],[],1304819666175524864,1304819666175524864,Zidane197302142,Zidane11,4,12,https://twitter.com/Zidane197302142/status/1514501004271800321,[],[],0,,False,0,0,0,https://twitter.com/teslaownersSV/status/1514476648661340161,#tesla,,,,,,,[],,,,
25,1514500969308033024,1514500969308033024,1649920143000.0,2022-04-14 12:39:03,+0530,,Tesla Software Update 2022.12.1 (Disney+) now in Europe   #Tesla    https://t.co/wQFcyMAf92,en,['tesla'],[],1331540505897947136,1331540505897947136,TeslaSoftUpdate,Tesla Software Updates #FSDBeta 10.11.2 #2022.12,4,12,https://twitter.com/TeslaSoftUpdate/status/1514500969308033024,['https://teslasoftwareupdates.co/tesla-software-update-2022-12-1/'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
26,1514500605779214339,1514500605779214339,1649920057000.0,2022-04-14 12:37:37,+0530,,"Electric Vehicle Charging Station Market Is Set For A Rapid Growth And Is Anticipated To Reach USD 26.8 Billion Globally By 2028  https://t.co/2qr2xoXNrL #AeroVironment #ABB #ChargePoint, #Siemens, #Engie, #Schneider Electric, #Tesla, #EVgo, #Alfen, and #Blink Charging  https://t.co/d5da7zrhmX",en,"['aerovironment', 'abb', 'chargepoint', 'siemens', 'engie', 'schneider', 'tesla', 'evgo', 'alfen', 'blink']",[],1489525829906276357,1489525829906276357,torase_prakash,Prakash Torase,4,12,https://twitter.com/torase_prakash/status/1514500605779214339,['https://www.zionmarketresearch.com/report/electric-vehicle-charging-station-market'],['https://pbs.twimg.com/media/FQSWNjJVUAAqXvw.png'],1,https://pbs.twimg.com/media/FQSWNjJVUAAqXvw.png,False,0,0,0,,#tesla,,,,,,,[],,,,
27,1514500093214347264,1514500093214347264,1649919934000.0,2022-04-14 12:35:34,+0530,,You Can Now Reserve A Tesla Next-Gen Roadster  https://t.co/sJmodpPZnD #Tesla #EV #ClimateChange #Renewables #RenewableEnergy,en,"['tesla', 'ev', 'climatechange', 'renewables', 'renewableenergy']",[],1096724430087208960,1096724430087208960,Zxcxz_xyz,zxcxz,4,12,https://twitter.com/Zxcxz_xyz/status/1514500093214347264,['https://ift.tt/Bw3OLVq'],[],0,,False,0,0,3,,#tesla,,,,,,,[],,,,
28,1514499197088813063,1514499197088813063,1649919721000.0,2022-04-14 12:32:01,+0530,,Brooklyn Suspect in Custody and the Fake Tesla Deal - Bloomberg  https://t.co/bV6GQHIcvX #Tesla #ElonMusk,en,"['tesla', 'elonmusk']",[],1308418953597931525,1308418953597931525,TeslaNewsDaily,Tesla News Daily,4,12,https://twitter.com/TeslaNewsDaily/status/1514499197088813063,['https://bloom.bg/38F431E'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
29,1514499134035832834,1514499134035832834,1649919706000.0,2022-04-14 12:31:46,+0530,,"Currently, 1 $DOGE = $0.139300.  At this rate, a #Tesla #Cybertruck costs: • Single Motor RWD: 286,433 Ɖ • Dual Motor AWD: 358,220 Ɖ • Tri Motor AWD: 501,795 Ɖ • +Full Self-Driving: 71,788 Ɖ  #dogecoin   https://t.co/QJ9UP2xeOK",en,"['tesla', 'cybertruck', 'dogecoin']",['doge'],1367118134478589953,1367118134478589953,dogecoin4tesla,Dogecoin for Tesla,4,12,https://twitter.com/dogecoin4tesla/status/1514499134035832834,['https://www.tesla.com/cybertruck/design'],[],0,,False,1,0,0,,#tesla,,,,,,,[],,,,
30,1514499132072804353,1514499132072804353,1649919705000.0,2022-04-14 12:31:45,+0530,,"Plus sage qu'une bouteille de tequila, plus passe-partout qu'un short ""S3XY"" 🎒 #Tesla  https://t.co/Ar72NgHrL1",fr,['tesla'],[],6629022,6629022,pressecitron,Presse-citron,4,12,https://twitter.com/pressecitron/status/1514499132072804353,['https://www.presse-citron.net/tesla-son-prochain-accessoire-hors-de-prix-vient-de-tiktok/'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
31,1514498831840612354,1514498831840612354,1649919634000.0,2022-04-14 12:30:34,+0530,,"Lucid Motors' Air Grand Touring Performance is the most powerful electric vehicle in the United States with 1,050 horsepower. Learn more:  https://t.co/j320A3Gwig *Trading is risky and your entire capital may be at risk. #lucid #lucidair #ElectricVehicles #Tesla  https://t.co/pRH00A1F5b",en,"['lucid', 'lucidair', 'electricvehicles', 'tesla']",[],2541025128,2541025128,TrioMarkets,TrioMarkets,4,12,https://twitter.com/TrioMarkets/status/1514498831840612354,['https://buff.ly/3FHddXD'],['https://pbs.twimg.com/media/FQSUqTHXMAAeNNX.jpg'],1,https://pbs.twimg.com/media/FQSUqTHXMAAeNNX.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
32,1514498713640570881,1514498713640570881,1649919606000.0,2022-04-14 12:30:06,+0530,,Battery module 24V 250Ah 5.2 kWh 444 Panasonic Tesla Model X S -  https://t.co/Ke1WKI6l0t  #Tesla #ElonMusk #TeslaModel3 #TeslaModelX #TeslaPlaid  https://t.co/K7Wpl9JWuF,sl,"['tesla', 'elonmusk', 'teslamodel3', 'teslamodelx', 'teslaplaid']",[],408126877,408126877,theincomeblog,Cool Stuff Blog,4,12,https://twitter.com/theincomeblog/status/1514498713640570881,"['https://batterypowered.net/battery-module-24v-250ah-5-2-kwh-444-panasonic-tesla-model-x-s-2/?_unique_id=6257c67547128', 'https://tinyurl.com/yy5q6o97']",[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
33,1514498615049592833,1514498615049592833,1649919582000.0,2022-04-14 12:29:42,+0530,,#Tesla 10주 완성! 다음 목표는 20주!!  https://t.co/iKjCnqavuc,ko,['tesla'],[],1350867949721059329,1350867949721059329,biggoldcow,땅땅이,4,12,https://twitter.com/biggoldcow/status/1514498615049592833,[],['https://pbs.twimg.com/media/FQSUdulaAAAYPsu.jpg'],1,https://pbs.twimg.com/media/FQSUdulaAAAYPsu.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
34,1514498500985122822,1514498500985122822,1649919555000.0,2022-04-14 12:29:15,+0530,,$TSLA enters bearish trend #Tesla  https://t.co/yLBndHNVmu,en,['tesla'],['tsla'],374729426,374729426,Tickeron,Tickeron,4,12,https://twitter.com/Tickeron/status/1514498500985122822,['https://srnk.us/go/3578680'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
35,1514498190732627970,1514498190732627970,1649919481000.0,2022-04-14 12:28:01,+0530,,Elektroauto: Das verborgene Leben der 12 Volt-Bleibatterie -  https://t.co/bK748jLpty - #unique #volt #bleibatterie #elektroauto #tesla,de,"['unique', 'volt', 'bleibatterie', 'elektroauto', 'tesla']",[],3751794915,3751794915,ITTagesschau,ITTagesschau.de,4,12,https://twitter.com/ITTagesschau/status/1514498190732627970,['https://itt.li/AUbCM'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
36,1514498110038360065,1514498110038360065,1649919462000.0,2022-04-14 12:27:42,+0530,,"Caro Elon, che intenzioni hai? #twitter #Tesla  https://t.co/IuScoKMyMk",it,"['twitter', 'tesla']",[],1514134409276006404,1514134409276006404,BBimyo,"Bimyō - Trading, Whisky, Rock and more",4,12,https://twitter.com/BBimyo/status/1514498110038360065,[],['https://pbs.twimg.com/media/FQST6vSWUAE0iQd.jpg'],1,https://pbs.twimg.com/media/FQST6vSWUAE0iQd.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
37,1514498082280550401,1514498082280550401,1649919455000.0,2022-04-14 12:27:35,+0530,,Fast alles bei #Tesla teurer geworden: Steigt als Nächstes Preis für Model Y in Deutschland?  https://t.co/KjpFlRABk7,de,['tesla'],[],2363353896,2363353896,teslamag,TeslaMag.de,4,12,https://twitter.com/teslamag/status/1514498082280550401,['https://teslamag.de/news/tesla-teurer-geruechte-preis-model-y-deutschland-47649'],[],0,,False,6,1,1,,#tesla,,,,,,,[],,,,
38,1514497335753154561,1514285079161630728,1649919277000.0,2022-04-14 12:24:37,+0530,,@Ness_Graphics #Tesla S3XY CARS  https://t.co/fjDSKKeFuU,en,['tesla'],[],1354954345373118465,1354954345373118465,A_J_Dominic,AJDominic,4,12,https://twitter.com/A_J_Dominic/status/1514497335753154561,[],['https://pbs.twimg.com/media/FQSTHcsWYAQXyIp.jpg'],1,https://pbs.twimg.com/media/FQSTHcsWYAQXyIp.jpg,False,1,0,0,,#tesla,,,,,,,"[{'screen_name': 'Ness_Graphics', 'name': 'NessGraphics.eth', 'id': '866773395995807745'}]",,,,
39,1514497320854994949,1514497320854994949,1649919273000.0,2022-04-14 12:24:33,+0530,,This is called competition . You know the kind that Tesla fanbois and cult say doesn’t exist $tsla $tslaq #tesla,en,['tesla'],"['tsla', 'tslaq']",23607427,23607427,Commuternyc,Commentator,4,12,https://twitter.com/Commuternyc/status/1514497320854994949,[],[],0,,False,0,0,0,https://twitter.com/markets/status/1514496706506809346,#tesla,,,,,,,[],,,,
40,1514495983991861251,1514495983991861251,1649918955000.0,2022-04-14 12:19:15,+0530,,"Elon #Musk says tesla humanoid robot, #Optimus, will go into production in 2023. The #Tesla Bot ""will do anything Human's don't want to do"".   https://t.co/p1xRRfJVlR via @designboom",en,"['musk', 'optimus', 'tesla']",[],1629748914,1629748914,jtchoufang,T Tchoufang J. - Nkwòn Ngwui Mvě,4,12,https://twitter.com/jtchoufang/status/1514495983991861251,['https://www.designboom.com/technology/tesla-robot-optimus-production-04-13-2022/'],[],0,,False,1,2,1,,#tesla,,,,,,,[],,,,
41,1514495626372812800,1514495626372812800,1649918869000.0,2022-04-14 12:17:49,+0530,,"The world needs more #Tesla cars, the space needs more #Starship Rockets, Earth needs more #GalaxyHeroes like @ElonMusk #GalaxyHeroes #GHC .",en,"['tesla', 'starship', 'galaxyheroes', 'galaxyheroes', 'ghc']",[],1493860493835997187,1493860493835997187,verry699,verry,4,12,https://twitter.com/verry699/status/1514495626372812800,[],[],0,,False,0,1,0,,#tesla,,,,,,,[],,,,
42,1514495506445406214,1514495506445406214,1649918841000.0,2022-04-14 12:17:21,+0530,,"Tesla, GM, Ford supplier beats display patent claims in Delaware trial  Read More:  https://t.co/ujRcJFgGDD  #tesla #IntellectualProperty #ford #patents #Delaware #litigation #microchip #apple #ttconsultants #ttcnews #technology #law #Ferrari  https://t.co/oyHhisQ5oF",en,"['tesla', 'intellectualproperty', 'ford', 'patents', 'delaware', 'litigation', 'microchip', 'apple', 'ttconsultants', 'ttcnews', 'technology', 'law', 'ferrari']",[],163034789,163034789,ttconsultants,TT Consultants,4,12,https://twitter.com/ttconsultants/status/1514495506445406214,['https://reut.rs/3jCY3Zz'],['https://pbs.twimg.com/media/FQSRRTMakAYDR1Z.png'],1,https://pbs.twimg.com/media/FQSRRTMakAYDR1Z.png,False,0,0,0,,#tesla,,,,,,,[],,,,
43,1514495212453773314,1514495212453773314,1649918771000.0,2022-04-14 12:16:11,+0530,,"#AutonomesFahren: Autohersteller können in Deutschland nicht einfach so auf Autopilot umschalten, wie #Tesla jetzt erfuhr. Das Kraftfahrt-Bundesamt monierte Mängel bei der Sicherheit und beim #Datenschutz des amerikanischen #eAuto-Giganten.  https://t.co/7ssKNBBU8X  https://t.co/pHsT7fPTZ2",de,"['autonomesfahren', 'tesla', 'datenschutz', 'eauto']",[],376207822,376207822,EricGail,Eric Gail,4,12,https://twitter.com/EricGail/status/1514495212453773314,['https://readyforsocial.com/a687a3bf99e4'],['https://pbs.twimg.com/media/FQSRXrpXwAUsEFz.jpg'],1,https://pbs.twimg.com/media/FQSRXrpXwAUsEFz.jpg,False,0,0,0,,#tesla,,,,,,,[],,,,
44,1514494204323545088,1514494204323545088,1649918530000.0,2022-04-14 12:12:10,+0530,,#Noticias: #Tesla se une a Block y Blockstream para extraer #bitcoins de la energía solar ☀️  ¿Quieres saber más? Chequea nuestro blog:  https://t.co/zND4h3QPJf,es,"['noticias', 'tesla', 'bitcoins']",[],1349727386598731785,1349727386598731785,vividmoney_es,Vivid Money España,4,12,https://twitter.com/vividmoney_es/status/1514494204323545088,['https://vivid.money/feed/tesla-joins-block-and-blockstream-to-mine-bitcoin-off-solar-power/'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
45,1514493910856392705,1514493910856392705,1649918460000.0,2022-04-14 12:11:00,+0530,,Elon Musk: Twitter bots were used by mogul to improve damaged Tesla image - Marca English  https://t.co/TyqMtlCxyK #Tesla #ElonMusk,en,"['tesla', 'elonmusk']",[],1308418953597931525,1308418953597931525,TeslaNewsDaily,Tesla News Daily,4,12,https://twitter.com/TeslaNewsDaily/status/1514493910856392705,['https://bit.ly/37NjQuQ'],[],0,,False,0,0,0,,#tesla,,,,,,,[],,,,
